date,value,actual,previous_original,previous_revised,revision,indicator,surprise,total_score,zscore_5y
2005-07-02,327000,327000,311000.0,311000.0,0.0,initial_claims,,0.0,
2005-07-09,338000,338000,327000.0,327000.0,0.0,initial_claims,,0.0,
2005-07-16,323000,323000,338000.0,338000.0,0.0,initial_claims,,0.0,
2005-07-23,318000,318000,323000.0,323000.0,0.0,initial_claims,,0.0,
2005-07-30,316000,316000,318000.0,318000.0,0.0,initial_claims,,0.0,
2005-08-06,311000,311000,316000.0,316000.0,0.0,initial_claims,,0.0,
2005-08-13,319000,319000,311000.0,311000.0,0.0,initial_claims,,0.0,
2005-08-20,315000,315000,319000.0,319000.0,0.0,initial_claims,,0.0,
2005-08-27,318000,318000,315000.0,315000.0,0.0,initial_claims,,0.0,
2005-09-03,326000,326000,318000.0,318000.0,0.0,initial_claims,,0.0,
2005-09-10,422000,422000,326000.0,326000.0,0.0,initial_claims,,0.0,
2005-09-17,424000,424000,422000.0,422000.0,0.0,initial_claims,,0.0,
2005-09-24,359000,359000,424000.0,424000.0,0.0,initial_claims,,0.0,
2005-10-01,384000,384000,359000.0,359000.0,0.0,initial_claims,,0.0,
2005-10-08,383000,383000,384000.0,384000.0,0.0,initial_claims,,0.0,
2005-10-15,348000,348000,383000.0,383000.0,0.0,initial_claims,,0.0,
2005-10-22,324000,324000,348000.0,348000.0,0.0,initial_claims,,0.0,
2005-10-29,322000,322000,324000.0,324000.0,0.0,initial_claims,,0.0,
2005-11-05,325000,325000,322000.0,322000.0,0.0,initial_claims,,0.0,
2005-11-12,309000,309000,325000.0,325000.0,0.0,initial_claims,,0.0,
2005-11-19,324000,324000,309000.0,309000.0,0.0,initial_claims,,0.0,
2005-11-26,311000,311000,324000.0,324000.0,0.0,initial_claims,,0.0,
2005-12-03,321000,321000,311000.0,311000.0,0.0,initial_claims,,0.0,
2005-12-10,327000,327000,321000.0,321000.0,0.0,initial_claims,,0.0,
2005-12-17,312000,312000,327000.0,327000.0,0.0,initial_claims,,0.0,
2005-12-24,320000,320000,312000.0,312000.0,0.0,initial_claims,,0.0,
2005-12-31,302000,302000,320000.0,320000.0,0.0,initial_claims,,0.0,
2006-01-07,326000,326000,302000.0,302000.0,0.0,initial_claims,,0.0,
2006-01-14,285000,285000,326000.0,326000.0,0.0,initial_claims,,0.0,
2006-01-21,290000,290000,285000.0,285000.0,0.0,initial_claims,,0.0,
2006-01-28,282000,282000,290000.0,290000.0,0.0,initial_claims,,0.0,
2006-02-04,289000,289000,282000.0,282000.0,0.0,initial_claims,,0.0,
2006-02-11,298000,298000,289000.0,289000.0,0.0,initial_claims,,0.0,
2006-02-18,283000,283000,298000.0,298000.0,0.0,initial_claims,,0.0,
2006-02-25,293000,293000,283000.0,283000.0,0.0,initial_claims,,0.0,
2006-03-04,302000,302000,293000.0,293000.0,0.0,initial_claims,,0.0,
2006-03-11,307000,307000,302000.0,302000.0,0.0,initial_claims,,0.0,
2006-03-18,303000,303000,307000.0,307000.0,0.0,initial_claims,,0.0,
2006-03-25,295000,295000,303000.0,303000.0,0.0,initial_claims,,0.0,
2006-04-01,291000,291000,295000.0,295000.0,0.0,initial_claims,,0.0,
2006-04-08,299000,299000,291000.0,291000.0,0.0,initial_claims,,0.0,
2006-04-15,299000,299000,299000.0,299000.0,0.0,initial_claims,,0.0,
2006-04-22,308000,308000,299000.0,299000.0,0.0,initial_claims,,0.0,
2006-04-29,321000,321000,308000.0,308000.0,0.0,initial_claims,,0.0,
2006-05-06,347000,347000,321000.0,321000.0,0.0,initial_claims,,0.0,
2006-05-13,335000,335000,347000.0,347000.0,0.0,initial_claims,,0.0,
2006-05-20,319000,319000,335000.0,335000.0,0.0,initial_claims,,0.0,
2006-05-27,330000,330000,319000.0,319000.0,0.0,initial_claims,,0.0,
2006-06-03,307000,307000,330000.0,330000.0,0.0,initial_claims,,0.0,
2006-06-10,298000,298000,307000.0,307000.0,0.0,initial_claims,,0.0,
2006-06-17,308000,308000,298000.0,298000.0,0.0,initial_claims,,0.0,
2006-06-24,309000,309000,308000.0,308000.0,0.0,initial_claims,,0.0,
2006-07-01,316000,316000,309000.0,309000.0,0.0,initial_claims,,0.0,
2006-07-08,343000,343000,316000.0,316000.0,0.0,initial_claims,,0.0,
2006-07-15,318000,318000,343000.0,343000.0,0.0,initial_claims,,0.0,
2006-07-22,306000,306000,318000.0,318000.0,0.0,initial_claims,,0.0,
2006-07-29,311000,311000,306000.0,306000.0,0.0,initial_claims,,0.0,
2006-08-05,318000,318000,311000.0,311000.0,0.0,initial_claims,,0.0,
2006-08-12,310000,310000,318000.0,318000.0,0.0,initial_claims,,0.0,
2006-08-19,315000,315000,310000.0,310000.0,0.0,initial_claims,,0.0,
2006-08-26,314000,314000,315000.0,315000.0,0.0,initial_claims,,0.0,
2006-09-02,315000,315000,314000.0,314000.0,0.0,initial_claims,,0.0,
2006-09-09,314000,314000,315000.0,315000.0,0.0,initial_claims,,0.0,
2006-09-16,324000,324000,314000.0,314000.0,0.0,initial_claims,,0.0,
2006-09-23,319000,319000,324000.0,324000.0,0.0,initial_claims,,0.0,
2006-09-30,309000,309000,319000.0,319000.0,0.0,initial_claims,,0.0,
2006-10-07,316000,316000,309000.0,309000.0,0.0,initial_claims,,0.0,
2006-10-14,305000,305000,316000.0,316000.0,0.0,initial_claims,,0.0,
2006-10-21,313000,313000,305000.0,305000.0,0.0,initial_claims,,0.0,
2006-10-28,328000,328000,313000.0,313000.0,0.0,initial_claims,,0.0,
2006-11-04,319000,319000,328000.0,328000.0,0.0,initial_claims,,0.0,
2006-11-11,311000,311000,319000.0,319000.0,0.0,initial_claims,,0.0,
2006-11-18,326000,326000,311000.0,311000.0,0.0,initial_claims,,0.0,
2006-11-25,349000,349000,326000.0,326000.0,0.0,initial_claims,,0.0,
2006-12-02,327000,327000,349000.0,349000.0,0.0,initial_claims,,0.0,
2006-12-09,311000,311000,327000.0,327000.0,0.0,initial_claims,,0.0,
2006-12-16,318000,318000,311000.0,311000.0,0.0,initial_claims,,0.0,
2006-12-23,323000,323000,318000.0,318000.0,0.0,initial_claims,,0.0,
2006-12-30,341000,341000,323000.0,323000.0,0.0,initial_claims,,0.0,
2007-01-06,330000,330000,341000.0,341000.0,0.0,initial_claims,,0.0,
2007-01-13,296000,296000,330000.0,330000.0,0.0,initial_claims,,0.0,
2007-01-20,335000,335000,296000.0,296000.0,0.0,initial_claims,,0.0,
2007-01-27,308000,308000,335000.0,335000.0,0.0,initial_claims,,0.0,
2007-02-03,310000,310000,308000.0,308000.0,0.0,initial_claims,,0.0,
2007-02-10,338000,338000,310000.0,310000.0,0.0,initial_claims,,0.0,
2007-02-17,321000,321000,338000.0,338000.0,0.0,initial_claims,,0.0,
2007-02-24,322000,322000,321000.0,321000.0,0.0,initial_claims,,0.0,
2007-03-03,320000,320000,322000.0,322000.0,0.0,initial_claims,,0.0,
2007-03-10,308000,308000,320000.0,320000.0,0.0,initial_claims,,0.0,
2007-03-17,309000,309000,308000.0,308000.0,0.0,initial_claims,,0.0,
2007-03-24,303000,303000,309000.0,309000.0,0.0,initial_claims,,0.0,
2007-03-31,307000,307000,303000.0,303000.0,0.0,initial_claims,,0.0,
2007-04-07,332000,332000,307000.0,307000.0,0.0,initial_claims,,0.0,
2007-04-14,327000,327000,332000.0,332000.0,0.0,initial_claims,,0.0,
2007-04-21,321000,321000,327000.0,327000.0,0.0,initial_claims,,0.0,
2007-04-28,301000,301000,321000.0,321000.0,0.0,initial_claims,,0.0,
2007-05-05,300000,300000,301000.0,301000.0,0.0,initial_claims,,0.0,
2007-05-12,297000,297000,300000.0,300000.0,0.0,initial_claims,,0.0,
2007-05-19,310000,310000,297000.0,297000.0,0.0,initial_claims,,0.0,
2007-05-26,310000,310000,310000.0,310000.0,0.0,initial_claims,,0.0,
2007-06-02,313000,313000,310000.0,310000.0,0.0,initial_claims,,0.0,
2007-06-09,313000,313000,313000.0,313000.0,0.0,initial_claims,,0.0,
2007-06-16,320000,320000,313000.0,313000.0,0.0,initial_claims,,0.0,
2007-06-23,313000,313000,320000.0,320000.0,0.0,initial_claims,,0.0,
2007-06-30,317000,317000,313000.0,313000.0,0.0,initial_claims,,0.0,
2007-07-07,321000,321000,317000.0,317000.0,0.0,initial_claims,,0.0,
2007-07-14,317000,317000,321000.0,321000.0,0.0,initial_claims,,0.0,
2007-07-21,310000,310000,317000.0,317000.0,0.0,initial_claims,,0.0,
2007-07-28,305000,305000,310000.0,310000.0,0.0,initial_claims,,0.0,
2007-08-04,314000,314000,305000.0,305000.0,0.0,initial_claims,,0.0,
2007-08-11,316000,316000,314000.0,314000.0,0.0,initial_claims,,0.0,
2007-08-18,321000,321000,316000.0,316000.0,0.0,initial_claims,,0.0,
2007-08-25,329000,329000,321000.0,321000.0,0.0,initial_claims,,0.0,
2007-09-01,314000,314000,329000.0,329000.0,0.0,initial_claims,,0.0,
2007-09-08,321000,321000,314000.0,314000.0,0.0,initial_claims,,0.0,
2007-09-15,313000,313000,321000.0,321000.0,0.0,initial_claims,,0.0,
2007-09-22,302000,302000,313000.0,313000.0,0.0,initial_claims,,0.0,
2007-09-29,317000,317000,302000.0,302000.0,0.0,initial_claims,,0.0,
2007-10-06,316000,316000,317000.0,317000.0,0.0,initial_claims,,0.0,
2007-10-13,335000,335000,316000.0,316000.0,0.0,initial_claims,,0.0,
2007-10-20,334000,334000,335000.0,335000.0,0.0,initial_claims,,0.0,
2007-10-27,328000,328000,334000.0,334000.0,0.0,initial_claims,,0.0,
2007-11-03,327000,327000,328000.0,328000.0,0.0,initial_claims,,0.0,
2007-11-10,333000,333000,327000.0,327000.0,0.0,initial_claims,,0.0,
2007-11-17,332000,332000,333000.0,333000.0,0.0,initial_claims,,0.0,
2007-11-24,352000,352000,332000.0,332000.0,0.0,initial_claims,,0.0,
2007-12-01,344000,344000,352000.0,352000.0,0.0,initial_claims,,0.0,
2007-12-08,332000,332000,344000.0,344000.0,0.0,initial_claims,,0.0,
2007-12-15,350000,350000,332000.0,332000.0,0.0,initial_claims,,0.0,
2007-12-22,355000,355000,350000.0,350000.0,0.0,initial_claims,,0.0,
2007-12-29,360000,360000,355000.0,355000.0,0.0,initial_claims,,0.0,
2008-01-05,346000,346000,360000.0,360000.0,0.0,initial_claims,,0.0,
2008-01-12,322000,322000,346000.0,346000.0,0.0,initial_claims,,0.0,
2008-01-19,321000,321000,322000.0,322000.0,0.0,initial_claims,,0.0,
2008-01-26,366000,366000,321000.0,321000.0,0.0,initial_claims,,0.0,
2008-02-02,350000,350000,366000.0,366000.0,0.0,initial_claims,,0.0,
2008-02-09,344000,344000,350000.0,350000.0,0.0,initial_claims,,0.0,
2008-02-16,339000,339000,344000.0,344000.0,0.0,initial_claims,,0.0,
2008-02-23,354000,354000,339000.0,339000.0,0.0,initial_claims,,0.0,
2008-03-01,345000,345000,354000.0,354000.0,0.0,initial_claims,,0.0,
2008-03-08,348000,348000,345000.0,345000.0,0.0,initial_claims,,0.0,
2008-03-15,369000,369000,348000.0,348000.0,0.0,initial_claims,,0.0,
2008-03-22,368000,368000,369000.0,369000.0,0.0,initial_claims,,0.0,
2008-03-29,387000,387000,368000.0,368000.0,0.0,initial_claims,,0.0,
2008-04-05,354000,354000,387000.0,387000.0,0.0,initial_claims,,0.0,
2008-04-12,365000,365000,354000.0,354000.0,0.0,initial_claims,,0.0,
2008-04-19,349000,349000,365000.0,365000.0,0.0,initial_claims,,0.0,
2008-04-26,370000,370000,349000.0,349000.0,0.0,initial_claims,,0.0,
2008-05-03,370000,370000,370000.0,370000.0,0.0,initial_claims,,0.0,
2008-05-10,366000,366000,370000.0,370000.0,0.0,initial_claims,,0.0,
2008-05-17,367000,367000,366000.0,366000.0,0.0,initial_claims,,0.0,
2008-05-24,369000,369000,367000.0,367000.0,0.0,initial_claims,,0.0,
2008-05-31,362000,362000,369000.0,369000.0,0.0,initial_claims,,0.0,
2008-06-07,382000,382000,362000.0,362000.0,0.0,initial_claims,,0.0,
2008-06-14,378000,378000,382000.0,382000.0,0.0,initial_claims,,0.0,
2008-06-21,381000,381000,378000.0,378000.0,0.0,initial_claims,,0.0,
2008-06-28,392000,392000,381000.0,381000.0,0.0,initial_claims,,0.0,
2008-07-05,371000,371000,392000.0,392000.0,0.0,initial_claims,,0.0,
2008-07-12,385000,385000,371000.0,371000.0,0.0,initial_claims,,0.0,
2008-07-19,402000,402000,385000.0,385000.0,0.0,initial_claims,,0.0,
2008-07-26,434000,434000,402000.0,402000.0,0.0,initial_claims,,0.0,
2008-08-02,448000,448000,434000.0,434000.0,0.0,initial_claims,,0.0,
2008-08-09,430000,430000,448000.0,448000.0,0.0,initial_claims,,0.0,
2008-08-16,424000,424000,430000.0,430000.0,0.0,initial_claims,,0.0,
2008-08-23,421000,421000,424000.0,424000.0,0.0,initial_claims,,0.0,
2008-08-30,442000,442000,421000.0,421000.0,0.0,initial_claims,,0.0,
2008-09-06,441000,441000,442000.0,442000.0,0.0,initial_claims,,0.0,
2008-09-13,449000,449000,441000.0,441000.0,0.0,initial_claims,,0.0,
2008-09-20,483000,483000,449000.0,449000.0,0.0,initial_claims,,0.0,
2008-09-27,483000,483000,483000.0,483000.0,0.0,initial_claims,,0.0,
2008-10-04,482000,482000,483000.0,483000.0,0.0,initial_claims,,0.0,
2008-10-11,461000,461000,482000.0,482000.0,0.0,initial_claims,,0.0,
2008-10-18,478000,478000,461000.0,461000.0,0.0,initial_claims,,0.0,
2008-10-25,480000,480000,478000.0,478000.0,0.0,initial_claims,,0.0,
2008-11-01,490000,490000,480000.0,480000.0,0.0,initial_claims,,0.0,
2008-11-08,512000,512000,490000.0,490000.0,0.0,initial_claims,,0.0,
2008-11-15,536000,536000,512000.0,512000.0,0.0,initial_claims,,0.0,
2008-11-22,532000,532000,536000.0,536000.0,0.0,initial_claims,,0.0,
2008-11-29,529000,529000,532000.0,532000.0,0.0,initial_claims,,0.0,
2008-12-06,570000,570000,529000.0,529000.0,0.0,initial_claims,,0.0,
2008-12-13,566000,566000,570000.0,570000.0,0.0,initial_claims,,0.0,
2008-12-20,587000,587000,566000.0,566000.0,0.0,initial_claims,,0.0,
2008-12-27,533000,533000,587000.0,587000.0,0.0,initial_claims,,0.0,
2009-01-03,503000,503000,533000.0,533000.0,0.0,initial_claims,,0.0,
2009-01-10,551000,551000,503000.0,503000.0,0.0,initial_claims,,0.0,
2009-01-17,591000,591000,551000.0,551000.0,0.0,initial_claims,,0.0,
2009-01-24,586000,586000,591000.0,591000.0,0.0,initial_claims,,0.0,
2009-01-31,629000,629000,586000.0,586000.0,0.0,initial_claims,,0.0,
2009-02-07,637000,637000,629000.0,629000.0,0.0,initial_claims,,0.0,
2009-02-14,632000,632000,637000.0,637000.0,0.0,initial_claims,,0.0,
2009-02-21,655000,655000,632000.0,632000.0,0.0,initial_claims,,0.0,
2009-02-28,652000,652000,655000.0,655000.0,0.0,initial_claims,,0.0,
2009-03-07,660000,660000,652000.0,652000.0,0.0,initial_claims,,0.0,
2009-03-14,651000,651000,660000.0,660000.0,0.0,initial_claims,,0.0,
2009-03-21,661000,661000,651000.0,651000.0,0.0,initial_claims,,0.0,
2009-03-28,665000,665000,661000.0,661000.0,0.0,initial_claims,,0.0,
2009-04-04,653000,653000,665000.0,665000.0,0.0,initial_claims,,0.0,
2009-04-11,599000,599000,653000.0,653000.0,0.0,initial_claims,,0.0,
2009-04-18,639000,639000,599000.0,599000.0,0.0,initial_claims,,0.0,
2009-04-25,620000,620000,639000.0,639000.0,0.0,initial_claims,,0.0,
2009-05-02,602000,602000,620000.0,620000.0,0.0,initial_claims,,0.0,
2009-05-09,625000,625000,602000.0,602000.0,0.0,initial_claims,,0.0,
2009-05-16,620000,620000,625000.0,625000.0,0.0,initial_claims,,0.0,
2009-05-23,606000,606000,620000.0,620000.0,0.0,initial_claims,,0.0,
2009-05-30,607000,607000,606000.0,606000.0,0.0,initial_claims,,0.0,
2009-06-06,596000,596000,607000.0,607000.0,0.0,initial_claims,,0.0,
2009-06-13,595000,595000,596000.0,596000.0,0.0,initial_claims,,0.0,
2009-06-20,608000,608000,595000.0,595000.0,0.0,initial_claims,,0.0,
2009-06-27,594000,594000,608000.0,608000.0,0.0,initial_claims,,0.0,
2009-07-04,573000,573000,594000.0,594000.0,0.0,initial_claims,,0.0,
2009-07-11,546000,546000,573000.0,573000.0,0.0,initial_claims,,0.0,
2009-07-18,560000,560000,546000.0,546000.0,0.0,initial_claims,,0.0,
2009-07-25,587000,587000,560000.0,560000.0,0.0,initial_claims,,0.0,
2009-08-01,555000,555000,587000.0,587000.0,0.0,initial_claims,,0.0,
2009-08-08,555000,555000,555000.0,555000.0,0.0,initial_claims,,0.0,
2009-08-15,562000,562000,555000.0,555000.0,0.0,initial_claims,,0.0,
2009-08-22,560000,560000,562000.0,562000.0,0.0,initial_claims,,0.0,
2009-08-29,564000,564000,560000.0,560000.0,0.0,initial_claims,,0.0,
2009-09-05,558000,558000,564000.0,564000.0,0.0,initial_claims,,0.0,
2009-09-12,542000,542000,558000.0,558000.0,0.0,initial_claims,,0.0,
2009-09-19,536000,536000,542000.0,542000.0,0.0,initial_claims,,0.0,
2009-09-26,554000,554000,536000.0,536000.0,0.0,initial_claims,,0.0,
2009-10-03,533000,533000,554000.0,554000.0,0.0,initial_claims,,0.0,
2009-10-10,511000,511000,533000.0,533000.0,0.0,initial_claims,,0.0,
2009-10-17,531000,531000,511000.0,511000.0,0.0,initial_claims,,0.0,
2009-10-24,530000,530000,531000.0,531000.0,0.0,initial_claims,,0.0,
2009-10-31,522000,522000,530000.0,530000.0,0.0,initial_claims,,0.0,
2009-11-07,512000,512000,522000.0,522000.0,0.0,initial_claims,,0.0,
2009-11-14,507000,507000,512000.0,512000.0,0.0,initial_claims,,0.0,
2009-11-21,482000,482000,507000.0,507000.0,0.0,initial_claims,,0.0,
2009-11-28,475000,475000,482000.0,482000.0,0.0,initial_claims,,0.0,
2009-12-05,497000,497000,475000.0,475000.0,0.0,initial_claims,,0.0,
2009-12-12,498000,498000,497000.0,497000.0,0.0,initial_claims,,0.0,
2009-12-19,479000,479000,498000.0,498000.0,0.0,initial_claims,,0.0,
2009-12-26,468000,468000,479000.0,479000.0,0.0,initial_claims,,0.0,
2010-01-02,456000,456000,468000.0,468000.0,0.0,initial_claims,,0.0,
2010-01-09,469000,469000,456000.0,456000.0,0.0,initial_claims,,0.0,
2010-01-16,507000,507000,469000.0,469000.0,0.0,initial_claims,,0.0,
2010-01-23,471000,471000,507000.0,507000.0,0.0,initial_claims,,0.0,
2010-01-30,496000,496000,471000.0,471000.0,0.0,initial_claims,,0.0,
2010-02-06,466000,466000,496000.0,496000.0,0.0,initial_claims,,0.0,
2010-02-13,489000,489000,466000.0,466000.0,0.0,initial_claims,,0.0,
2010-02-20,500000,500000,489000.0,489000.0,0.0,initial_claims,,0.0,
2010-02-27,488000,488000,500000.0,500000.0,0.0,initial_claims,,0.0,
2010-03-06,472000,472000,488000.0,488000.0,0.0,initial_claims,,0.0,
2010-03-13,478000,478000,472000.0,472000.0,0.0,initial_claims,,0.0,
2010-03-20,472000,472000,478000.0,478000.0,0.0,initial_claims,,0.0,
2010-03-27,459000,459000,472000.0,472000.0,0.0,initial_claims,,0.0,
2010-04-03,479000,479000,459000.0,459000.0,0.0,initial_claims,,0.0,
2010-04-10,479000,479000,479000.0,479000.0,0.0,initial_claims,,0.0,
2010-04-17,469000,469000,479000.0,479000.0,0.0,initial_claims,,0.0,
2010-04-24,449000,449000,469000.0,469000.0,0.0,initial_claims,,0.0,
2010-05-01,451000,451000,449000.0,449000.0,0.0,initial_claims,,0.0,
2010-05-08,451000,451000,451000.0,451000.0,0.0,initial_claims,,0.0,
2010-05-15,474000,474000,451000.0,451000.0,0.0,initial_claims,,0.0,
2010-05-22,463000,463000,474000.0,474000.0,0.0,initial_claims,,0.0,
2010-05-29,458000,458000,463000.0,463000.0,0.0,initial_claims,,0.0,
2010-06-05,459000,459000,458000.0,458000.0,0.0,initial_claims,,0.0,
2010-06-12,467000,467000,459000.0,459000.0,0.0,initial_claims,,0.0,
2010-06-19,452000,452000,467000.0,467000.0,0.0,initial_claims,,0.0,
2010-06-26,464000,464000,452000.0,452000.0,0.0,initial_claims,,0.0,
2010-07-03,454000,454000,464000.0,464000.0,0.0,initial_claims,,0.0,
2010-07-10,439000,439000,454000.0,454000.0,0.0,initial_claims,,0.0,
2010-07-17,462000,462000,439000.0,439000.0,0.0,initial_claims,,0.0,
2010-07-24,465000,465000,462000.0,462000.0,0.0,initial_claims,,0.0,
2010-07-31,476000,476000,465000.0,465000.0,0.0,initial_claims,,0.0,
2010-08-07,483000,483000,476000.0,476000.0,0.0,initial_claims,,0.0,
2010-08-14,486000,486000,483000.0,483000.0,0.0,initial_claims,,0.0,
2010-08-21,464000,464000,486000.0,486000.0,0.0,initial_claims,,0.0,
2010-08-28,467000,467000,464000.0,464000.0,0.0,initial_claims,,0.0,
2010-09-04,452000,452000,467000.0,467000.0,0.0,initial_claims,,0.0,
2010-09-11,444000,444000,452000.0,452000.0,0.0,initial_claims,,0.0,
2010-09-18,459000,459000,444000.0,444000.0,0.0,initial_claims,,0.0,
2010-09-25,459000,459000,459000.0,459000.0,0.0,initial_claims,,0.0,
2010-10-02,446000,446000,459000.0,459000.0,0.0,initial_claims,,0.0,
2010-10-09,459000,459000,446000.0,446000.0,0.0,initial_claims,,0.0,
2010-10-16,444000,444000,459000.0,459000.0,0.0,initial_claims,,0.0,
2010-10-23,432000,432000,444000.0,444000.0,0.0,initial_claims,,0.0,
2010-10-30,453000,453000,432000.0,432000.0,0.0,initial_claims,,0.0,
2010-11-06,434000,434000,453000.0,453000.0,0.0,initial_claims,,0.0,
2010-11-13,432000,432000,434000.0,434000.0,0.0,initial_claims,,0.0,
2010-11-20,407000,407000,432000.0,432000.0,0.0,initial_claims,,0.0,
2010-11-27,432000,432000,407000.0,407000.0,0.0,initial_claims,,0.0,
2010-12-04,428000,428000,432000.0,432000.0,0.0,initial_claims,,0.0,
2010-12-11,425000,425000,428000.0,428000.0,0.0,initial_claims,,0.0,
2010-12-18,424000,424000,425000.0,425000.0,0.0,initial_claims,,0.0,
2010-12-25,404000,404000,424000.0,424000.0,0.0,initial_claims,,0.0,
2011-01-01,413000,413000,404000.0,404000.0,0.0,initial_claims,,0.0,
2011-01-08,434000,434000,413000.0,413000.0,0.0,initial_claims,,0.0,
2011-01-15,421000,421000,434000.0,434000.0,0.0,initial_claims,,0.0,
2011-01-22,446000,446000,421000.0,421000.0,0.0,initial_claims,,0.0,
2011-01-29,420000,420000,446000.0,446000.0,0.0,initial_claims,,0.0,
2011-02-05,402000,402000,420000.0,420000.0,0.0,initial_claims,,0.0,
2011-02-12,425000,425000,402000.0,402000.0,0.0,initial_claims,,0.0,
2011-02-19,394000,394000,425000.0,425000.0,0.0,initial_claims,,0.0,
2011-02-26,385000,385000,394000.0,394000.0,0.0,initial_claims,,0.0,
2011-03-05,414000,414000,385000.0,385000.0,0.0,initial_claims,,0.0,
2011-03-12,404000,404000,414000.0,414000.0,0.0,initial_claims,,0.0,
2011-03-19,407000,407000,404000.0,404000.0,0.0,initial_claims,,0.0,
2011-03-26,399000,399000,407000.0,407000.0,0.0,initial_claims,,0.0,
2011-04-02,395000,395000,399000.0,399000.0,0.0,initial_claims,,0.0,
2011-04-09,416000,416000,395000.0,395000.0,0.0,initial_claims,,0.0,
2011-04-16,402000,402000,416000.0,416000.0,0.0,initial_claims,,0.0,
2011-04-23,422000,422000,402000.0,402000.0,0.0,initial_claims,,0.0,
2011-04-30,468000,468000,422000.0,422000.0,0.0,initial_claims,,0.0,
2011-05-07,435000,435000,468000.0,468000.0,0.0,initial_claims,,0.0,
2011-05-14,414000,414000,435000.0,435000.0,0.0,initial_claims,,0.0,
2011-05-21,423000,423000,414000.0,414000.0,0.0,initial_claims,,0.0,
2011-05-28,418000,418000,423000.0,423000.0,0.0,initial_claims,,0.0,
2011-06-04,423000,423000,418000.0,418000.0,0.0,initial_claims,,0.0,
2011-06-11,413000,413000,423000.0,423000.0,0.0,initial_claims,,0.0,
2011-06-18,416000,416000,413000.0,413000.0,0.0,initial_claims,,0.0,
2011-06-25,421000,421000,416000.0,416000.0,0.0,initial_claims,,0.0,
2011-07-02,418000,418000,421000.0,421000.0,0.0,initial_claims,,0.0,
2011-07-09,408000,408000,418000.0,418000.0,0.0,initial_claims,,0.0,
2011-07-16,420000,420000,408000.0,408000.0,0.0,initial_claims,,0.0,
2011-07-23,411000,411000,420000.0,420000.0,0.0,initial_claims,,0.0,
2011-07-30,406000,406000,411000.0,411000.0,0.0,initial_claims,,0.0,
2011-08-06,405000,405000,406000.0,406000.0,0.0,initial_claims,,0.0,
2011-08-13,409000,409000,405000.0,405000.0,0.0,initial_claims,,0.0,
2011-08-20,415000,415000,409000.0,409000.0,0.0,initial_claims,,0.0,
2011-08-27,409000,409000,415000.0,415000.0,0.0,initial_claims,,0.0,
2011-09-03,414000,414000,409000.0,409000.0,0.0,initial_claims,,0.0,
2011-09-10,429000,429000,414000.0,414000.0,0.0,initial_claims,,0.0,
2011-09-17,422000,422000,429000.0,429000.0,0.0,initial_claims,,0.0,
2011-09-24,406000,406000,422000.0,422000.0,0.0,initial_claims,,0.0,
2011-10-01,405000,405000,406000.0,406000.0,0.0,initial_claims,,0.0,
2011-10-08,410000,410000,405000.0,405000.0,0.0,initial_claims,,0.0,
2011-10-15,395000,395000,410000.0,410000.0,0.0,initial_claims,,0.0,
2011-10-22,403000,403000,395000.0,395000.0,0.0,initial_claims,,0.0,
2011-10-29,399000,399000,403000.0,403000.0,0.0,initial_claims,,0.0,
2011-11-05,392000,392000,399000.0,399000.0,0.0,initial_claims,,0.0,
2011-11-12,383000,383000,392000.0,392000.0,0.0,initial_claims,,0.0,
2011-11-19,385000,385000,383000.0,383000.0,0.0,initial_claims,,0.0,
2011-11-26,397000,397000,385000.0,385000.0,0.0,initial_claims,,0.0,
2011-12-03,387000,387000,397000.0,397000.0,0.0,initial_claims,,0.0,
2011-12-10,368000,368000,387000.0,387000.0,0.0,initial_claims,,0.0,
2011-12-17,368000,368000,368000.0,368000.0,0.0,initial_claims,,0.0,
2011-12-24,386000,386000,368000.0,368000.0,0.0,initial_claims,,0.0,
2011-12-31,376000,376000,386000.0,386000.0,0.0,initial_claims,,0.0,
2012-01-07,391000,391000,376000.0,376000.0,0.0,initial_claims,,0.0,
2012-01-14,367000,367000,391000.0,391000.0,0.0,initial_claims,,0.0,
2012-01-21,381000,381000,367000.0,367000.0,0.0,initial_claims,,0.0,
2012-01-28,372000,372000,381000.0,381000.0,0.0,initial_claims,,0.0,
2012-02-04,368000,368000,372000.0,372000.0,0.0,initial_claims,,0.0,
2012-02-11,361000,361000,368000.0,368000.0,0.0,initial_claims,,0.0,
2012-02-18,359000,359000,361000.0,361000.0,0.0,initial_claims,,0.0,
2012-02-25,365000,365000,359000.0,359000.0,0.0,initial_claims,,0.0,
2012-03-03,375000,375000,365000.0,365000.0,0.0,initial_claims,,0.0,
2012-03-10,369000,369000,375000.0,375000.0,0.0,initial_claims,,0.0,
2012-03-17,368000,368000,369000.0,369000.0,0.0,initial_claims,,0.0,
2012-03-24,363000,363000,368000.0,368000.0,0.0,initial_claims,,0.0,
2012-03-31,358000,358000,363000.0,363000.0,0.0,initial_claims,,0.0,
2012-04-07,387000,387000,358000.0,358000.0,0.0,initial_claims,,0.0,
2012-04-14,381000,381000,387000.0,387000.0,0.0,initial_claims,,0.0,
2012-04-21,387000,387000,381000.0,381000.0,0.0,initial_claims,,0.0,
2012-04-28,372000,372000,387000.0,387000.0,0.0,initial_claims,,0.0,
